"Stasiun","Tahun","Bulan","Jumlah Ch","Keterangan Ch","Tanggal"
"POS HUJAN NUSAWUNGU","1981","10","388","2","1981/10"
"POS HUJAN NUSAWUNGU","1981","11","","3","1981/11"
"POS HUJAN NUSAWUNGU","1981","12","","3","1981/12"
"POS HUJAN NUSAWUNGU","1982","1","","3","1982/1"
"POS HUJAN NUSAWUNGU","1982","2","","3","1982/2"
"POS HUJAN NUSAWUNGU","1982","3","","3","1982/3"
"POS HUJAN NUSAWUNGU","1982","4","","3","1982/4"
"POS HUJAN NUSAWUNGU","1982","5","586","3","1982/5"
"POS HUJAN NUSAWUNGU","1982","6","","3","1982/6"
"POS HUJAN NUSAWUNGU","1982","7","","3","1982/7"
"POS HUJAN NUSAWUNGU","1982","8","","3","1982/8"
"POS HUJAN NUSAWUNGU","1982","9","","3","1982/9"
"POS HUJAN NUSAWUNGU","1982","10","","3","1982/10"
"POS HUJAN NUSAWUNGU","1982","11","","3","1982/11"
"POS HUJAN NUSAWUNGU","1982","12","139","1","1982/12"
"POS HUJAN NUSAWUNGU","1983","1","330","2","1983/1"
"POS HUJAN NUSAWUNGU","1983","2","208","1","1983/2"
"POS HUJAN NUSAWUNGU","1983","3","105","1","1983/3"
"POS HUJAN NUSAWUNGU","1983","4","105","1","1983/4"
"POS HUJAN NUSAWUNGU","1983","5","566","3","1983/5"
"POS HUJAN NUSAWUNGU","1983","6","27","0","1983/6"
"POS HUJAN NUSAWUNGU","1983","7","19","0","1983/7"
"POS HUJAN NUSAWUNGU","1983","8","","3","1983/8"
"POS HUJAN NUSAWUNGU","1983","9","","3","1983/9"
"POS HUJAN NUSAWUNGU","1983","10","157","1","1983/10"
"POS HUJAN NUSAWUNGU","1983","11","617","3","1983/11"
"POS HUJAN NUSAWUNGU","1983","12","340","2","1983/12"
"POS HUJAN NUSAWUNGU","1984","1","261","1","1984/1"
"POS HUJAN NUSAWUNGU","1984","2","221","1","1984/2"
"POS HUJAN NUSAWUNGU","1984","3","358","2","1984/3"
"POS HUJAN NUSAWUNGU","1984","4","320","2","1984/4"
"POS HUJAN NUSAWUNGU","1984","5","263","1","1984/5"
"POS HUJAN NUSAWUNGU","1984","6","144","1","1984/6"
"POS HUJAN NUSAWUNGU","1984","7","36","0","1984/7"
"POS HUJAN NUSAWUNGU","1984","8","66","0","1984/8"
"POS HUJAN NUSAWUNGU","1984","9","","3","1984/9"
"POS HUJAN NUSAWUNGU","1984","10","313","2","1984/10"
"POS HUJAN NUSAWUNGU","1984","11","458","2","1984/11"
"POS HUJAN NUSAWUNGU","1984","12","402","2","1984/12"
"POS HUJAN NUSAWUNGU","1985","1","360","2","1985/1"
"POS HUJAN NUSAWUNGU","1985","2","","3","1985/2"
"POS HUJAN NUSAWUNGU","1985","3","","3","1985/3"
"POS HUJAN NUSAWUNGU","1985","4","","3","1985/4"
"POS HUJAN NUSAWUNGU","1985","5","","3","1985/5"
"POS HUJAN NUSAWUNGU","1985","6","","3","1985/6"
"POS HUJAN NUSAWUNGU","1985","7","","3","1985/7"
"POS HUJAN NUSAWUNGU","1985","8","","3","1985/8"
"POS HUJAN NUSAWUNGU","1985","9","","3","1985/9"
"POS HUJAN NUSAWUNGU","1985","10","","3","1985/10"
"POS HUJAN NUSAWUNGU","1985","11","","3","1985/11"
"POS HUJAN NUSAWUNGU","1985","12","","3","1985/12"
"POS HUJAN NUSAWUNGU","1986","1","","3","1986/1"
"POS HUJAN NUSAWUNGU","1986","2","","3","1986/2"
"POS HUJAN NUSAWUNGU","1986","3","","3","1986/3"
"POS HUJAN NUSAWUNGU","1986","4","","3","1986/4"
"POS HUJAN NUSAWUNGU","1986","5","2","0","1986/5"
"POS HUJAN NUSAWUNGU","1986","6","","3","1986/6"
"POS HUJAN NUSAWUNGU","1986","7","","3","1986/7"
"POS HUJAN NUSAWUNGU","1986","8","","3","1986/8"
"POS HUJAN NUSAWUNGU","1986","9","","3","1986/9"
"POS HUJAN NUSAWUNGU","1986","10","","3","1986/10"
"POS HUJAN NUSAWUNGU","1986","11","","3","1986/11"
"POS HUJAN NUSAWUNGU","1986","12","","3","1986/12"
"POS HUJAN NUSAWUNGU","1987","1","","3","1987/1"
"POS HUJAN NUSAWUNGU","1987","2","","3","1987/2"
"POS HUJAN NUSAWUNGU","1987","3","","3","1987/3"
"POS HUJAN NUSAWUNGU","1987","4","","3","1987/4"
"POS HUJAN NUSAWUNGU","1987","5","","3","1987/5"
"POS HUJAN NUSAWUNGU","1987","6","","3","1987/6"
"POS HUJAN NUSAWUNGU","1987","7","","3","1987/7"
"POS HUJAN NUSAWUNGU","1987","8","","3","1987/8"
"POS HUJAN NUSAWUNGU","1987","9","","3","1987/9"
"POS HUJAN NUSAWUNGU","1987","10","","3","1987/10"
"POS HUJAN NUSAWUNGU","1987","11","","3","1987/11"
"POS HUJAN NUSAWUNGU","1987","12","","3","1987/12"
"POS HUJAN NUSAWUNGU","1988","1","","3","1988/1"
"POS HUJAN NUSAWUNGU","1988","2","","3","1988/2"
"POS HUJAN NUSAWUNGU","1988","3","","3","1988/3"
"POS HUJAN NUSAWUNGU","1988","4","","3","1988/4"
"POS HUJAN NUSAWUNGU","1988","5","","3","1988/5"
"POS HUJAN NUSAWUNGU","1988","6","","3","1988/6"
"POS HUJAN NUSAWUNGU","1988","7","","3","1988/7"
"POS HUJAN NUSAWUNGU","1988","8","","3","1988/8"
"POS HUJAN NUSAWUNGU","1988","9","","3","1988/9"
"POS HUJAN NUSAWUNGU","1988","10","","3","1988/10"
"POS HUJAN NUSAWUNGU","1988","11","","3","1988/11"
"POS HUJAN NUSAWUNGU","1988","12","","3","1988/12"
"POS HUJAN NUSAWUNGU","1989","1","","3","1989/1"
"POS HUJAN NUSAWUNGU","1989","2","","3","1989/2"
"POS HUJAN NUSAWUNGU","1989","3","","3","1989/3"
"POS HUJAN NUSAWUNGU","1989","4","","3","1989/4"
"POS HUJAN NUSAWUNGU","1989","5","","3","1989/5"
"POS HUJAN NUSAWUNGU","1989","6","","3","1989/6"
"POS HUJAN NUSAWUNGU","1989","7","","3","1989/7"
"POS HUJAN NUSAWUNGU","1989","8","","3","1989/8"
"POS HUJAN NUSAWUNGU","1989","9","","3","1989/9"
"POS HUJAN NUSAWUNGU","1989","10","","3","1989/10"
"POS HUJAN NUSAWUNGU","1989","11","","3","1989/11"
"POS HUJAN NUSAWUNGU","1989","12","","3","1989/12"
"POS HUJAN NUSAWUNGU","1990","1","","3","1990/1"
"POS HUJAN NUSAWUNGU","1990","2","","3","1990/2"
"POS HUJAN NUSAWUNGU","1990","3","","3","1990/3"
"POS HUJAN NUSAWUNGU","1990","4","","3","1990/4"
"POS HUJAN NUSAWUNGU","1990","5","","3","1990/5"
"POS HUJAN NUSAWUNGU","1990","6","","3","1990/6"
"POS HUJAN NUSAWUNGU","1990","7","","3","1990/7"
"POS HUJAN NUSAWUNGU","1990","8","","3","1990/8"
"POS HUJAN NUSAWUNGU","1990","9","","3","1990/9"
"POS HUJAN NUSAWUNGU","1990","10","","3","1990/10"
"POS HUJAN NUSAWUNGU","1990","11","","3","1990/11"
"POS HUJAN NUSAWUNGU","1990","12","","3","1990/12"
"POS HUJAN NUSAWUNGU","1991","1","186","1","1991/1"
"POS HUJAN NUSAWUNGU","1991","2","186","1","1991/2"
"POS HUJAN NUSAWUNGU","1991","3","95","0","1991/3"
"POS HUJAN NUSAWUNGU","1991","4","290","1","1991/4"
"POS HUJAN NUSAWUNGU","1991","5","82","0","1991/5"
"POS HUJAN NUSAWUNGU","1991","6","6","0","1991/6"
"POS HUJAN NUSAWUNGU","1991","7","9","0","1991/7"
"POS HUJAN NUSAWUNGU","1991","8","","3","1991/8"
"POS HUJAN NUSAWUNGU","1991","9","","3","1991/9"
"POS HUJAN NUSAWUNGU","1991","10","","3","1991/10"
"POS HUJAN NUSAWUNGU","1991","11","502","3","1991/11"
"POS HUJAN NUSAWUNGU","1991","12","388","2","1991/12"
"POS HUJAN NUSAWUNGU","1992","1","354","2","1992/1"
"POS HUJAN NUSAWUNGU","1992","2","400","2","1992/2"
"POS HUJAN NUSAWUNGU","1992","3","184","1","1992/3"
"POS HUJAN NUSAWUNGU","1992","4","","3","1992/4"
"POS HUJAN NUSAWUNGU","1992","5","309","2","1992/5"
"POS HUJAN NUSAWUNGU","1992","6","71","0","1992/6"
"POS HUJAN NUSAWUNGU","1992","7","71","0","1992/7"
"POS HUJAN NUSAWUNGU","1992","8","234","1","1992/8"
"POS HUJAN NUSAWUNGU","1992","9","384","2","1992/9"
"POS HUJAN NUSAWUNGU","1992","10","728","3","1992/10"
"POS HUJAN NUSAWUNGU","1992","11","","3","1992/11"
"POS HUJAN NUSAWUNGU","1992","12","312","2","1992/12"
"POS HUJAN NUSAWUNGU","1993","1","303","2","1993/1"
"POS HUJAN NUSAWUNGU","1993","2","341","2","1993/2"
"POS HUJAN NUSAWUNGU","1993","3","354","2","1993/3"
"POS HUJAN NUSAWUNGU","1993","4","286","1","1993/4"
"POS HUJAN NUSAWUNGU","1993","5","32","0","1993/5"
"POS HUJAN NUSAWUNGU","1993","6","123","1","1993/6"
"POS HUJAN NUSAWUNGU","1993","7","","3","1993/7"
"POS HUJAN NUSAWUNGU","1993","8","","3","1993/8"
"POS HUJAN NUSAWUNGU","1993","9","","3","1993/9"
"POS HUJAN NUSAWUNGU","1993","10","","3","1993/10"
"POS HUJAN NUSAWUNGU","1993","11","671","3","1993/11"
"POS HUJAN NUSAWUNGU","1993","12","622","3","1993/12"
"POS HUJAN NUSAWUNGU","1994","1","451","2","1994/1"
"POS HUJAN NUSAWUNGU","1994","2","493","2","1994/2"
"POS HUJAN NUSAWUNGU","1994","3","424","2","1994/3"
"POS HUJAN NUSAWUNGU","1994","4","122","1","1994/4"
"POS HUJAN NUSAWUNGU","1994","5","72","0","1994/5"
"POS HUJAN NUSAWUNGU","1994","6","","3","1994/6"
"POS HUJAN NUSAWUNGU","1994","7","","3","1994/7"
"POS HUJAN NUSAWUNGU","1994","8","","3","1994/8"
"POS HUJAN NUSAWUNGU","1994","9","","3","1994/9"
"POS HUJAN NUSAWUNGU","1994","10","","3","1994/10"
"POS HUJAN NUSAWUNGU","1994","11","123","1","1994/11"
"POS HUJAN NUSAWUNGU","1994","12","201","1","1994/12"
"POS HUJAN NUSAWUNGU","1995","1","508","3","1995/1"
"POS HUJAN NUSAWUNGU","1995","2","646","3","1995/2"
"POS HUJAN NUSAWUNGU","1995","3","339","2","1995/3"
"POS HUJAN NUSAWUNGU","1995","4","28","0","1995/4"
"POS HUJAN NUSAWUNGU","1995","5","180","1","1995/5"
"POS HUJAN NUSAWUNGU","1995","6","368","2","1995/6"
"POS HUJAN NUSAWUNGU","1995","7","193","1","1995/7"
"POS HUJAN NUSAWUNGU","1995","8","","3","1995/8"
"POS HUJAN NUSAWUNGU","1995","9","","3","1995/9"
"POS HUJAN NUSAWUNGU","1995","10","","3","1995/10"
"POS HUJAN NUSAWUNGU","1995","11","470","2","1995/11"
"POS HUJAN NUSAWUNGU","1995","12","422","2","1995/12"
"POS HUJAN NUSAWUNGU","1996","1","","3","1996/1"
"POS HUJAN NUSAWUNGU","1996","2","","3","1996/2"
"POS HUJAN NUSAWUNGU","1996","3","","3","1996/3"
"POS HUJAN NUSAWUNGU","1996","4","","3","1996/4"
"POS HUJAN NUSAWUNGU","1996","5","","3","1996/5"
"POS HUJAN NUSAWUNGU","1996","6","","3","1996/6"
"POS HUJAN NUSAWUNGU","1996","7","","3","1996/7"
"POS HUJAN NUSAWUNGU","1996","8","","3","1996/8"
"POS HUJAN NUSAWUNGU","1996","9","","3","1996/9"
"POS HUJAN NUSAWUNGU","1996","10","","3","1996/10"
"POS HUJAN NUSAWUNGU","1996","11","","3","1996/11"
"POS HUJAN NUSAWUNGU","1996","12","","3","1996/12"
"POS HUJAN NUSAWUNGU","1997","1","","3","1997/1"
"POS HUJAN NUSAWUNGU","1997","2","","3","1997/2"
"POS HUJAN NUSAWUNGU","1997","3","","3","1997/3"
"POS HUJAN NUSAWUNGU","1997","4","","3","1997/4"
"POS HUJAN NUSAWUNGU","1997","5","","3","1997/5"
"POS HUJAN NUSAWUNGU","1997","6","","3","1997/6"
"POS HUJAN NUSAWUNGU","1997","7","","3","1997/7"
"POS HUJAN NUSAWUNGU","1997","8","","3","1997/8"
"POS HUJAN NUSAWUNGU","1997","9","","3","1997/9"
"POS HUJAN NUSAWUNGU","1997","10","","3","1997/10"
"POS HUJAN NUSAWUNGU","1997","11","","3","1997/11"
"POS HUJAN NUSAWUNGU","1997","12","","3","1997/12"
"POS HUJAN NUSAWUNGU","1998","1","173","1","1998/1"
"POS HUJAN NUSAWUNGU","1998","2","295","1","1998/2"
"POS HUJAN NUSAWUNGU","1998","3","335","2","1998/3"
"POS HUJAN NUSAWUNGU","1998","4","365","2","1998/4"
"POS HUJAN NUSAWUNGU","1998","5","107","1","1998/5"
"POS HUJAN NUSAWUNGU","1998","6","494","2","1998/6"
"POS HUJAN NUSAWUNGU","1998","7","327","2","1998/7"
"POS HUJAN NUSAWUNGU","1998","8","134","1","1998/8"
"POS HUJAN NUSAWUNGU","1998","9","300","1","1998/9"
"POS HUJAN NUSAWUNGU","1998","10","377","2","1998/10"
"POS HUJAN NUSAWUNGU","1998","11","674","3","1998/11"
"POS HUJAN NUSAWUNGU","1998","12","634","3","1998/12"
"POS HUJAN NUSAWUNGU","1999","1","","3","1999/1"
"POS HUJAN NUSAWUNGU","1999","2","","3","1999/2"
"POS HUJAN NUSAWUNGU","1999","3","","3","1999/3"
"POS HUJAN NUSAWUNGU","1999","4","","3","1999/4"
"POS HUJAN NUSAWUNGU","1999","5","","3","1999/5"
"POS HUJAN NUSAWUNGU","1999","6","","3","1999/6"
"POS HUJAN NUSAWUNGU","1999","7","","3","1999/7"
"POS HUJAN NUSAWUNGU","1999","8","","3","1999/8"
"POS HUJAN NUSAWUNGU","1999","9","","3","1999/9"
"POS HUJAN NUSAWUNGU","1999","10","","3","1999/10"
"POS HUJAN NUSAWUNGU","1999","11","","3","1999/11"
"POS HUJAN NUSAWUNGU","1999","12","","3","1999/12"
"POS HUJAN NUSAWUNGU","2000","1","","3","2000/1"
"POS HUJAN NUSAWUNGU","2000","2","331","2","2000/2"
"POS HUJAN NUSAWUNGU","2000","3","269","1","2000/3"
"POS HUJAN NUSAWUNGU","2000","4","962","3","2000/4"
"POS HUJAN NUSAWUNGU","2000","5","210","1","2000/5"
"POS HUJAN NUSAWUNGU","2000","6","170","1","2000/6"
"POS HUJAN NUSAWUNGU","2000","7","55","0","2000/7"
"POS HUJAN NUSAWUNGU","2000","8","225","1","2000/8"
"POS HUJAN NUSAWUNGU","2000","9","258","1","2000/9"
"POS HUJAN NUSAWUNGU","2000","10","841","3","2000/10"
"POS HUJAN NUSAWUNGU","2000","11","","3","2000/11"
"POS HUJAN NUSAWUNGU","2000","12","272","1","2000/12"
"POS HUJAN NUSAWUNGU","2001","1","","3","2001/1"
"POS HUJAN NUSAWUNGU","2001","2","212","1","2001/2"
"POS HUJAN NUSAWUNGU","2001","3","443","2","2001/3"
"POS HUJAN NUSAWUNGU","2001","4","","3","2001/4"
"POS HUJAN NUSAWUNGU","2001","5","69","0","2001/5"
"POS HUJAN NUSAWUNGU","2001","6","257","1","2001/6"
"POS HUJAN NUSAWUNGU","2001","7","70","0","2001/7"
"POS HUJAN NUSAWUNGU","2001","8","2","0","2001/8"
"POS HUJAN NUSAWUNGU","2001","9","32","0","2001/9"
"POS HUJAN NUSAWUNGU","2001","10","423","2","2001/10"
"POS HUJAN NUSAWUNGU","2001","11","563","3","2001/11"
"POS HUJAN NUSAWUNGU","2001","12","108","1","2001/12"
"POS HUJAN NUSAWUNGU","2002","1","400","2","2002/1"
"POS HUJAN NUSAWUNGU","2002","2","131","1","2002/2"
"POS HUJAN NUSAWUNGU","2002","3","","3","2002/3"
"POS HUJAN NUSAWUNGU","2002","4","198","1","2002/4"
"POS HUJAN NUSAWUNGU","2002","5","88","0","2002/5"
"POS HUJAN NUSAWUNGU","2002","6","","3","2002/6"
"POS HUJAN NUSAWUNGU","2002","7","31","0","2002/7"
"POS HUJAN NUSAWUNGU","2002","8","","3","2002/8"
"POS HUJAN NUSAWUNGU","2002","9","","3","2002/9"
"POS HUJAN NUSAWUNGU","2002","10","","3","2002/10"
"POS HUJAN NUSAWUNGU","2002","11","","3","2002/11"
"POS HUJAN NUSAWUNGU","2002","12","","3","2002/12"
"POS HUJAN NUSAWUNGU","2003","1","","3","2003/1"
"POS HUJAN NUSAWUNGU","2003","2","246","1","2003/2"
"POS HUJAN NUSAWUNGU","2003","3","292","1","2003/3"
"POS HUJAN NUSAWUNGU","2003","4","73","0","2003/4"
"POS HUJAN NUSAWUNGU","2003","5","","3","2003/5"
"POS HUJAN NUSAWUNGU","2003","6","","3","2003/6"
"POS HUJAN NUSAWUNGU","2003","7","","3","2003/7"
"POS HUJAN NUSAWUNGU","2003","8","","3","2003/8"
"POS HUJAN NUSAWUNGU","2003","9","","3","2003/9"
"POS HUJAN NUSAWUNGU","2003","10","","3","2003/10"
"POS HUJAN NUSAWUNGU","2003","11","","3","2003/11"
"POS HUJAN NUSAWUNGU","2003","12","","3","2003/12"
"POS HUJAN NUSAWUNGU","2004","1","","3","2004/1"
"POS HUJAN NUSAWUNGU","2004","2","","3","2004/2"
"POS HUJAN NUSAWUNGU","2004","3","","3","2004/3"
"POS HUJAN NUSAWUNGU","2004","4","","3","2004/4"
"POS HUJAN NUSAWUNGU","2004","5","","3","2004/5"
"POS HUJAN NUSAWUNGU","2004","6","","3","2004/6"
"POS HUJAN NUSAWUNGU","2004","7","","3","2004/7"
"POS HUJAN NUSAWUNGU","2004","8","4","0","2004/8"
"POS HUJAN NUSAWUNGU","2004","9","","3","2004/9"
"POS HUJAN NUSAWUNGU","2004","10","27","0","2004/10"
"POS HUJAN NUSAWUNGU","2004","11","24","0","2004/11"
"POS HUJAN NUSAWUNGU","2004","12","541","3","2004/12"
"POS HUJAN NUSAWUNGU","2005","1","414","2","2005/1"
"POS HUJAN NUSAWUNGU","2005","2","","3","2005/2"
"POS HUJAN NUSAWUNGU","2005","3","243","1","2005/3"
"POS HUJAN NUSAWUNGU","2005","4","","3","2005/4"
"POS HUJAN NUSAWUNGU","2005","5","","3","2005/5"
"POS HUJAN NUSAWUNGU","2005","6","211","1","2005/6"
"POS HUJAN NUSAWUNGU","2005","7","143","1","2005/7"
"POS HUJAN NUSAWUNGU","2005","8","30","0","2005/8"
"POS HUJAN NUSAWUNGU","2005","9","353","2","2005/9"
"POS HUJAN NUSAWUNGU","2005","10","453","2","2005/10"
"POS HUJAN NUSAWUNGU","2005","11","546","3","2005/11"
"POS HUJAN NUSAWUNGU","2005","12","469","2","2005/12"
"POS HUJAN NUSAWUNGU","2006","1","130","1","2006/1"
"POS HUJAN NUSAWUNGU","2006","2","188","1","2006/2"
"POS HUJAN NUSAWUNGU","2006","3","246","1","2006/3"
"POS HUJAN NUSAWUNGU","2006","4","116","1","2006/4"
"POS HUJAN NUSAWUNGU","2006","5","45","0","2006/5"
"POS HUJAN NUSAWUNGU","2006","6","17","0","2006/6"
"POS HUJAN NUSAWUNGU","2006","7","10","0","2006/7"
"POS HUJAN NUSAWUNGU","2006","8","","3","2006/8"
"POS HUJAN NUSAWUNGU","2006","9","","3","2006/9"
"POS HUJAN NUSAWUNGU","2006","10","14","0","2006/10"
"POS HUJAN NUSAWUNGU","2006","11","79","0","2006/11"
"POS HUJAN NUSAWUNGU","2006","12","215","1","2006/12"
"POS HUJAN NUSAWUNGU","2007","1","84","0","2007/1"
"POS HUJAN NUSAWUNGU","2007","2","356","2","2007/2"
"POS HUJAN NUSAWUNGU","2007","3","292","1","2007/3"
"POS HUJAN NUSAWUNGU","2007","4","185","1","2007/4"
"POS HUJAN NUSAWUNGU","2007","5","182","1","2007/5"
"POS HUJAN NUSAWUNGU","2007","6","117","1","2007/6"
"POS HUJAN NUSAWUNGU","2007","7","","3","2007/7"
"POS HUJAN NUSAWUNGU","2007","8","12","0","2007/8"
"POS HUJAN NUSAWUNGU","2007","9","3","0","2007/9"
"POS HUJAN NUSAWUNGU","2007","10","139","1","2007/10"
"POS HUJAN NUSAWUNGU","2007","11","702","3","2007/11"
"POS HUJAN NUSAWUNGU","2007","12","421","2","2007/12"
"POS HUJAN NUSAWUNGU","2008","1","140","1","2008/1"
"POS HUJAN NUSAWUNGU","2008","2","229","1","2008/2"
"POS HUJAN NUSAWUNGU","2008","3","210","1","2008/3"
"POS HUJAN NUSAWUNGU","2008","4","114","1","2008/4"
"POS HUJAN NUSAWUNGU","2008","5","26","0","2008/5"
"POS HUJAN NUSAWUNGU","2008","6","2","0","2008/6"
"POS HUJAN NUSAWUNGU","2008","7","","3","2008/7"
"POS HUJAN NUSAWUNGU","2008","8","","3","2008/8"
"POS HUJAN NUSAWUNGU","2008","9","18","0","2008/9"
"POS HUJAN NUSAWUNGU","2008","10","288","1","2008/10"
"POS HUJAN NUSAWUNGU","2008","11","297","1","2008/11"
"POS HUJAN NUSAWUNGU","2008","12","222","1","2008/12"
"POS HUJAN NUSAWUNGU","2009","1","258","1","2009/1"
"POS HUJAN NUSAWUNGU","2009","2","304","2","2009/2"
"POS HUJAN NUSAWUNGU","2009","3","104","1","2009/3"
"POS HUJAN NUSAWUNGU","2009","4","137","1","2009/4"
"POS HUJAN NUSAWUNGU","2009","5","146","1","2009/5"
"POS HUJAN NUSAWUNGU","2009","6","208","1","2009/6"
"POS HUJAN NUSAWUNGU","2009","7","68","0","2009/7"
"POS HUJAN NUSAWUNGU","2009","8","","3","2009/8"
"POS HUJAN NUSAWUNGU","2009","9","35","0","2009/9"
"POS HUJAN NUSAWUNGU","2009","10","226","1","2009/10"
"POS HUJAN NUSAWUNGU","2009","11","188","1","2009/11"
"POS HUJAN NUSAWUNGU","2009","12","356","2","2009/12"
"POS HUJAN NUSAWUNGU","2010","1","352","2","2010/1"
"POS HUJAN NUSAWUNGU","2010","2","288","1","2010/2"
"POS HUJAN NUSAWUNGU","2010","3","273","1","2010/3"
"POS HUJAN NUSAWUNGU","2010","4","240","1","2010/4"
"POS HUJAN NUSAWUNGU","2010","5","412","2","2010/5"
"POS HUJAN NUSAWUNGU","2010","6","202","1","2010/6"
"POS HUJAN NUSAWUNGU","2010","7","420","2","2010/7"
"POS HUJAN NUSAWUNGU","2010","8","189","1","2010/8"
"POS HUJAN NUSAWUNGU","2010","9","476","2","2010/9"
"POS HUJAN NUSAWUNGU","2010","10","581","3","2010/10"
"POS HUJAN NUSAWUNGU","2010","11","478","2","2010/11"
"POS HUJAN NUSAWUNGU","2010","12","530","3","2010/12"
"POS HUJAN NUSAWUNGU","2011","1","128","1","2011/1"
"POS HUJAN NUSAWUNGU","2011","2","","3","2011/2"
"POS HUJAN NUSAWUNGU","2011","3","","3","2011/3"
"POS HUJAN NUSAWUNGU","2011","4","","3","2011/4"
"POS HUJAN NUSAWUNGU","2011","5","","3","2011/5"
"POS HUJAN NUSAWUNGU","2011","6","","3","2011/6"
"POS HUJAN NUSAWUNGU","2011","7","","3","2011/7"
"POS HUJAN NUSAWUNGU","2011","8","","3","2011/8"
"POS HUJAN NUSAWUNGU","2011","9","","3","2011/9"
"POS HUJAN NUSAWUNGU","2011","10","","3","2011/10"
"POS HUJAN NUSAWUNGU","2011","11","","3","2011/11"
"POS HUJAN NUSAWUNGU","2011","12","373","2","2011/12"
"POS HUJAN NUSAWUNGU","2012","1","457","2","2012/1"
"POS HUJAN NUSAWUNGU","2012","2","256","1","2012/2"
"POS HUJAN NUSAWUNGU","2012","3","264","1","2012/3"
"POS HUJAN NUSAWUNGU","2012","4","192","1","2012/4"
"POS HUJAN NUSAWUNGU","2012","5","117","1","2012/5"
"POS HUJAN NUSAWUNGU","2012","6","10","0","2012/6"
"POS HUJAN NUSAWUNGU","2012","7","","3","2012/7"
"POS HUJAN NUSAWUNGU","2012","8","2","0","2012/8"
"POS HUJAN NUSAWUNGU","2012","9","20","0","2012/9"
"POS HUJAN NUSAWUNGU","2012","10","167","1","2012/10"
"POS HUJAN NUSAWUNGU","2012","11","","3","2012/11"
"POS HUJAN NUSAWUNGU","2012","12","","3","2012/12"
"POS HUJAN NUSAWUNGU","2013","1","405","2","2013/1"
"POS HUJAN NUSAWUNGU","2013","2","200","1","2013/2"
"POS HUJAN NUSAWUNGU","2013","3","158","1","2013/3"
"POS HUJAN NUSAWUNGU","2013","4","342","2","2013/4"
"POS HUJAN NUSAWUNGU","2013","5","268","1","2013/5"
"POS HUJAN NUSAWUNGU","2013","6","231","1","2013/6"
"POS HUJAN NUSAWUNGU","2013","7","352","2","2013/7"
"POS HUJAN NUSAWUNGU","2013","8","9","0","2013/8"
"POS HUJAN NUSAWUNGU","2013","9","13","0","2013/9"
"POS HUJAN NUSAWUNGU","2013","10","50","0","2013/10"
"POS HUJAN NUSAWUNGU","2013","11","190","1","2013/11"
"POS HUJAN NUSAWUNGU","2013","12","202","1","2013/12"
"POS HUJAN NUSAWUNGU","2014","1","307","2","2014/1"
"POS HUJAN NUSAWUNGU","2014","2","182","1","2014/2"
"POS HUJAN NUSAWUNGU","2014","3","184","1","2014/3"
"POS HUJAN NUSAWUNGU","2014","4","241","1","2014/4"
"POS HUJAN NUSAWUNGU","2014","5","137","1","2014/5"
"POS HUJAN NUSAWUNGU","2014","6","185","1","2014/6"
"POS HUJAN NUSAWUNGU","2014","7","316","2","2014/7"
"POS HUJAN NUSAWUNGU","2014","8","76","0","2014/8"
"POS HUJAN NUSAWUNGU","2014","9","","3","2014/9"
"POS HUJAN NUSAWUNGU","2014","10","67","0","2014/10"
"POS HUJAN NUSAWUNGU","2014","11","306","2","2014/11"
"POS HUJAN NUSAWUNGU","2014","12","639","3","2014/12"
"POS HUJAN NUSAWUNGU","2015","1","244","1","2015/1"
"POS HUJAN NUSAWUNGU","2015","2","268","1","2015/2"
"POS HUJAN NUSAWUNGU","2015","3","400","2","2015/3"
"POS HUJAN NUSAWUNGU","2015","4","169","1","2015/4"
"POS HUJAN NUSAWUNGU","2015","5","48","0","2015/5"
"POS HUJAN NUSAWUNGU","2015","6","29","0","2015/6"
"POS HUJAN NUSAWUNGU","2015","7","","3","2015/7"
"POS HUJAN NUSAWUNGU","2015","8","","3","2015/8"
"POS HUJAN NUSAWUNGU","2015","9","12","0","2015/9"
"POS HUJAN NUSAWUNGU","2015","10","","3","2015/10"
"POS HUJAN NUSAWUNGU","2015","11","","3","2015/11"
"POS HUJAN NUSAWUNGU","2015","12","","3","2015/12"
"POS HUJAN NUSAWUNGU","2016","1","196","1","2016/1"
"POS HUJAN NUSAWUNGU","2016","2","424","2","2016/2"
"POS HUJAN NUSAWUNGU","2016","3","221","1","2016/3"
"POS HUJAN NUSAWUNGU","2016","4","290","1","2016/4"
"POS HUJAN NUSAWUNGU","2016","5","276","1","2016/5"
"POS HUJAN NUSAWUNGU","2016","6","421","2","2016/6"
"POS HUJAN NUSAWUNGU","2016","7","289","1","2016/7"
"POS HUJAN NUSAWUNGU","2016","8","119","1","2016/8"
